x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_MONTH,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,ID,MIN_TEMPERATURE,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,STATION_NAME
-79.4,43.666666666666664,,,,0,7,,,6158355,,,ON,29,,,5.7,,2019-07-26 00:00:00,41,M,26,6158355.2019.7.26,18.5,78,,,2019,,0,,23.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.8,7,,,6158355,,,ON,28.6,,,6,,2019-07-27 00:00:00,42,M,27,6158355.2019.7.27,19.5,78,,,2019,,0,,24,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,,6158355,,,ON,31,,,7.7,,2019-07-28 00:00:00,39,M,28,6158355.2019.7.28,20.4,78,,,2019,,0,,25.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,7,,,6158355,,,ON,29.6,,,7,,2019-07-29 00:00:00,44,M,29,6158355.2019.7.29,20.4,87,,,2019,,0,,25,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,22.8,7,,,6158355,,,ON,28,,,5.8,,2019-07-30 00:00:00,51,M,30,6158355.2019.7.30,19.6,91,,,2019,,0,,23.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,,6158355,,,ON,26.2,,,3.7,,2019-07-31 00:00:00,42,M,31,6158355.2019.7.31,17.3,69,,,2019,,0,,21.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,26,,,3.8,,2019-08-01 00:00:00,30,M,1,6158355.2019.8.1,17.7,64,,,2019,,0,,21.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,26.8,,,4.3,,2019-08-02 00:00:00,25,M,2,6158355.2019.8.2,17.8,63,,,2019,,0,,22.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,28.3,,,4.6,,2019-08-03 00:00:00,33,M,3,6158355.2019.8.3,16.9,72,,,2019,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,25.4,,,4,,2019-08-04 00:00:00,32,M,4,6158355.2019.8.4,18.7,75,,,2019,,0,,22,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,28.3,,,4.7,,2019-08-05 00:00:00,42,M,5,6158355.2019.8.5,17,79,,,2019,,0,,22.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.1,8,,,6158355,,,ON,26.5,,,5.1,,2019-08-06 00:00:00,62,M,6,6158355.2019.8.6,19.7,86,,,2019,,0,,23.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,26.7,,,5,,2019-08-07 00:00:00,58,M,7,6158355.2019.8.7,19.3,80,,,2019,,0,,23,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.3,8,,,6158355,,,ON,26.5,,,4.2,,2019-08-08 00:00:00,42,M,8,6158355.2019.8.8,18,79,,,2019,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,25.8,,,2.9,,2019-08-09 00:00:00,33,M,9,6158355.2019.8.9,16.1,69,,,2019,,0,,20.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,25.1,,,2,,2019-08-10 00:00:00,32,M,10,6158355.2019.8.10,14.9,73,,,2019,,0,,20,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,26.9,,,2.5,,2019-08-11 00:00:00,36,M,11,6158355.2019.8.11,14.1,76,,,2019,,0,,20.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,8,,,6158355,,,ON,27.6,,,5.6,,2019-08-12 00:00:00,50,M,12,6158355.2019.8.12,19.6,86,,,2019,,0,,23.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,27.8,,,6,,2019-08-13 00:00:00,39,M,13,6158355.2019.8.13,20.2,78,,,2019,,0,,24,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,25.4,,,3.8,,2019-08-14 00:00:00,35,M,14,6158355.2019.8.14,18.2,58,,,2019,,0,,21.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.1,8,,,6158355,,,ON,23.8,,,2.5,,2019-08-15 00:00:00,49,M,15,6158355.2019.8.15,17.1,74,,,2019,,0,,20.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,24.4,,,3,,2019-08-16 00:00:00,56,M,16,6158355.2019.8.16,17.7,85,,,2019,,0,,21,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,24.1,8,,,6158355,,,ON,26,,,4.5,,2019-08-17 00:00:00,55,M,17,6158355.2019.8.17,19.1,90,,,2019,,0,,22.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.3,8,,,6158355,,,ON,26.9,,,5.3,,2019-08-18 00:00:00,62,M,18,6158355.2019.8.18,19.7,90,,,2019,,0,,23.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,8,,,6158355,,,ON,28.4,,,5.5,,2019-08-19 00:00:00,34,M,19,6158355.2019.8.19,18.6,88,,,2019,,0,,23.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,27.1,,,4.2,,2019-08-20 00:00:00,55,M,20,6158355.2019.8.20,17.4,77,,,2019,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.1,8,,,6158355,,,ON,29.7,,,7,,2019-08-21 00:00:00,46,M,21,6158355.2019.8.21,20.4,88,,,2019,,0,,25,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,M,,8,,,6158355,,M,ON,,M,,,M,2019-08-22 00:00:00,,M,22,6158355.2019.8.22,,,,,2019,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,22.8,,,0.6,,2019-08-23 00:00:00,31,M,23,6158355.2019.8.23,14.5,74,,,2019,,0,,18.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,21.7,,,0,,2019-08-24 00:00:00,42,M,24,6158355.2019.8.24,13.2,67,,,2019,,0.6,,17.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,22.9,,,1.1,,2019-08-25 00:00:00,50,M,25,6158355.2019.8.25,15.3,81,,,2019,,0,,19.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,23.8,,,2.7,,2019-08-26 00:00:00,47,M,26,6158355.2019.8.26,17.7,80,,,2019,,0,,20.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,12.6,8,,,6158355,,,ON,22,,,2.1,,2019-08-27 00:00:00,65,M,27,6158355.2019.8.27,18.3,89,,,2019,,0,,20.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,26.8,,,4.5,,2019-08-28 00:00:00,26,M,28,6158355.2019.8.28,18.1,91,,,2019,,0,,22.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,24.8,,,2.7,,2019-08-29 00:00:00,36,M,29,6158355.2019.8.29,16.6,72,,,2019,,0,,20.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,24.8,,,2.1,,2019-08-30 00:00:00,29,M,30,6158355.2019.8.30,15.5,68,,,2019,,0,,20.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,,6158355,,,ON,21.9,,,0,,2019-08-31 00:00:00,45,M,31,6158355.2019.8.31,13,67,,,2019,,0.5,,17.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,19.7,,,0,,2019-09-01 00:00:00,58,M,1,6158355.2019.9.1,16.1,85,,,2019,,0.1,,17.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,23.7,,,2.3,,2019-09-02 00:00:00,55,M,2,6158355.2019.9.2,17,85,,,2019,,0,,20.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.2,9,,,6158355,,,ON,22.7,,,0.8,,2019-09-03 00:00:00,67,M,3,6158355.2019.9.3,15,88,,,2019,,0,,18.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,21.7,,,0,,2019-09-04 00:00:00,50,M,4,6158355.2019.9.4,13.8,86,,,2019,,0.2,,17.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,21.3,,,0,,2019-09-05 00:00:00,40,M,5,6158355.2019.9.5,11.7,78,,,2019,,1.5,,16.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.5,9,,,6158355,,,ON,20.9,,,0,,2019-09-06 00:00:00,60,M,6,6158355.2019.9.6,13.4,79,,,2019,,0.9,,17.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.7,,,0,,2019-09-07 00:00:00,43,M,7,6158355.2019.9.7,12.2,85,,,2019,,0.6,,17.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,18.4,,,0,,2019-09-08 00:00:00,44,M,8,6158355.2019.9.8,11.7,85,,,2019,,3,,15,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,19,,,0,,2019-09-09 00:00:00,44,M,9,6158355.2019.9.9,10.4,68,,,2019,,3.3,,14.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,13.9,9,,,6158355,,,ON,23.2,,,0,,2019-09-10 00:00:00,62,M,10,6158355.2019.9.10,12.8,90,,,2019,,0,,18,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.3,9,,,6158355,,,ON,27.7,,,5,,2019-09-11 00:00:00,58,M,11,6158355.2019.9.11,18.3,92,,,2019,,0,,23,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.5,9,,,6158355,,,ON,19.4,,,0,,2019-09-12 00:00:00,54,M,12,6158355.2019.9.12,13.6,83,,,2019,,1.5,,16.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.8,9,,,6158355,,,ON,21.4,,,0.3,,2019-09-13 00:00:00,58,M,13,6158355.2019.9.13,15.3,88,,,2019,,0,,18.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.7,,,1.2,,2019-09-14 00:00:00,36,M,14,6158355.2019.9.14,15.7,85,,,2019,,0,,19.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.9,9,,,6158355,,,ON,18.4,,,0,,2019-09-15 00:00:00,57,M,15,6158355.2019.9.15,13.5,84,,,2019,,2,,16,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,18.1,,,0,,2019-09-16 00:00:00,60,M,16,6158355.2019.9.16,13.6,80,,,2019,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.8,,,0,,2019-09-17 00:00:00,34,M,17,6158355.2019.9.17,12.5,87,,,2019,,0.3,,17.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.5,,,0.2,,2019-09-18 00:00:00,38,M,18,6158355.2019.9.18,13.8,78,,,2019,,0,,18.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.9,,,1,,2019-09-19 00:00:00,46,M,19,6158355.2019.9.19,15.1,84,,,2019,,0,,19,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,24.3,,,1.3,,2019-09-20 00:00:00,50,M,20,6158355.2019.9.20,14.2,89,,,2019,,0,,19.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,27,,,4.2,,2019-09-21 00:00:00,47,M,21,6158355.2019.9.21,17.4,87,,,2019,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,29.9,,,6.9,,2019-09-22 00:00:00,37,M,22,6158355.2019.9.22,20,87,,,2019,,0,,24.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,25.2,,,2.6,,2019-09-23 00:00:00,45,M,23,6158355.2019.9.23,15.9,73,,,2019,,0,,20.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22.2,,,0.3,,2019-09-24 00:00:00,33,M,24,6158355.2019.9.24,14.3,80,,,2019,,0,,18.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,25,,,1.5,,2019-09-25 00:00:00,43,M,25,6158355.2019.9.25,14.1,86,,,2019,,0,,19.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.2,9,,,6158355,,,ON,22.1,,,0,,2019-09-26 00:00:00,33,M,26,6158355.2019.9.26,11.9,87,,,2019,,1,,17,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,22,,,0,,2019-09-27 00:00:00,42,M,27,6158355.2019.9.27,10.9,77,,,2019,,1.6,,16.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.3,9,,,6158355,,,ON,20.7,,,0,,2019-09-28 00:00:00,67,M,28,6158355.2019.9.28,13.1,89,,,2019,,1.1,,16.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,14.6,,,0,,2019-09-29 00:00:00,50,M,29,6158355.2019.9.29,10.4,79,,,2019,,5.5,,12.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,,6158355,,,ON,16.9,,,0,,2019-09-30 00:00:00,64,M,30,6158355.2019.9.30,12.4,87,,,2019,,3.4,,14.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9,10,,,6158355,,,ON,29.6,,,4.5,,2019-10-01 00:00:00,52,M,1,6158355.2019.10.1,15.3,90,,,2019,,0,,22.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.3,10,,,6158355,,,ON,19.6,,,0,,2019-10-02 00:00:00,61,M,2,6158355.2019.10.2,10.1,90,,,2019,,3.1,,14.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.3,10,,,6158355,,,ON,12.5,,,0,,2019-10-03 00:00:00,63,M,3,6158355.2019.10.3,9.1,91,,,2019,,7.2,,10.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,12.4,,,0,,2019-10-04 00:00:00,50,M,4,6158355.2019.10.4,6.9,86,,,2019,,8.4,,9.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,14.5,,,0,,2019-10-05 00:00:00,54,M,5,6158355.2019.10.5,7.2,71,,,2019,,7.2,,10.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1,10,,,6158355,,,ON,20.3,,,0,,2019-10-06 00:00:00,51,M,6,6158355.2019.10.6,13.7,88,,,2019,,1,,17,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,18.3,,,0,,2019-10-07 00:00:00,31,M,7,6158355.2019.10.7,9.4,70,,,2019,,4.1,,13.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,17.5,,,0,,2019-10-08 00:00:00,35,M,8,6158355.2019.10.8,8.6,81,,,2019,,5,,13,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,17,,,0,,2019-10-09 00:00:00,52,M,9,6158355.2019.10.9,9.3,86,,,2019,,4.9,,13.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,16.3,,,0,,2019-10-10 00:00:00,51,M,10,6158355.2019.10.10,10.6,86,,,2019,,4.6,,13.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,18,,,0,,2019-10-11 00:00:00,43,M,11,6158355.2019.10.11,13.3,86,,,2019,,2.3,,15.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.3,10,,,6158355,,,ON,15.5,,,0,,2019-10-12 00:00:00,39,M,12,6158355.2019.10.12,6,89,,,2019,,7.2,,10.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,16.6,,,0,,2019-10-13 00:00:00,35,M,13,6158355.2019.10.13,5.8,83,,,2019,,6.8,,11.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,12.9,,,0,,2019-10-14 00:00:00,32,M,14,6158355.2019.10.14,7.8,61,,,2019,,7.6,,10.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,14.5,,,0,,2019-10-15 00:00:00,46,M,15,6158355.2019.10.15,4.9,77,,,2019,,8.3,,9.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,20.7,10,,,6158355,,,ON,13.7,,,0,,2019-10-16 00:00:00,63,M,16,6158355.2019.10.16,8.5,89,,,2019,,6.9,,11.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,9.2,,,0,,2019-10-17 00:00:00,59,M,17,6158355.2019.10.17,7.6,79,,,2019,,9.6,,8.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,10.9,,,0,,2019-10-18 00:00:00,49,M,18,6158355.2019.10.18,4.4,79,,,2019,,10.3,,7.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,12.1,,,0,,2019-10-19 00:00:00,59,M,19,6158355.2019.10.19,3.5,83,,,2019,,10.2,,7.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,15.8,,,0,,2019-10-20 00:00:00,62,M,20,6158355.2019.10.20,7.9,88,,,2019,,6.2,,11.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.3,10,,,6158355,,,ON,14.7,,,0,,2019-10-21 00:00:00,68,M,21,6158355.2019.10.21,9.2,82,,,2019,,6.1,,11.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.2,10,,,6158355,,,ON,15.9,,,0,,2019-10-22 00:00:00,47,M,22,6158355.2019.10.22,10.5,90,,,2019,,4.8,,13.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,14,,,0,,2019-10-23 00:00:00,34,M,23,6158355.2019.10.23,8.4,67,,,2019,,6.8,,11.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,14.6,,,0,,2019-10-24 00:00:00,44,M,24,6158355.2019.10.24,7,66,,,2019,,7.2,,10.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,11.5,,,0,,2019-10-25 00:00:00,60,M,25,6158355.2019.10.25,6.7,73,,,2019,,8.9,,9.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,12,10,,,6158355,,,ON,11,,,0,,2019-10-26 00:00:00,53,M,26,6158355.2019.10.26,3.4,91,,,2019,,10.8,,7.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,32.9,10,,,6158355,,,ON,14.1,,,0,,2019-10-27 00:00:00,70,M,27,6158355.2019.10.27,9.4,92,,,2019,,6.3,,11.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,16.2,,,0,,2019-10-28 00:00:00,51,M,28,6158355.2019.10.28,7.2,93,,,2019,,6.3,,11.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,,6158355,,,ON,16,,,0,,2019-10-29 00:00:00,64,M,29,6158355.2019.10.29,9.2,92,,,2019,,5.4,,12.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,17.1,10,,,6158355,,,ON,10.7,,,0,,2019-10-30 00:00:00,51,M,30,6158355.2019.10.30,7.2,91,,,2019,,9.1,,8.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,24.1,10,,,6158355,,,ON,12.9,,,0,,2019-10-31 00:00:00,68,M,31,6158355.2019.10.31,5.5,91,,,2019,,8.8,,9.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,5.6,,,0,,2019-11-01 00:00:00,49,M,1,6158355.2019.11.1,3.1,75,,,2019,,13.6,,4.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.7,11,,,6158355,,,ON,7.8,,,0,,2019-11-02 00:00:00,63,M,2,6158355.2019.11.2,2.7,82,,,2019,,12.8,,5.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,6.8,,,0,,2019-11-03 00:00:00,44,M,3,6158355.2019.11.3,2.4,81,,,2019,,13.4,,4.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.4,11,,,6158355,,,ON,11.3,,,0,,2019-11-04 00:00:00,49,M,4,6158355.2019.11.4,4.5,81,,,2019,,10.1,,7.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,10.3,,,0,,2019-11-05 00:00:00,33,M,5,6158355.2019.11.5,3.1,67,,,2019,,11.3,,6.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.5,11,,,6158355,,,ON,4.9,,,0,,2019-11-06 00:00:00,42,M,6,6158355.2019.11.6,-0.4,84,,,2019,,15.8,,2.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.3,11,,,6158355,,,ON,2.9,,,0,,2019-11-07 00:00:00,61,M,7,6158355.2019.11.7,-2.3,90,,,2019,,17.7,,0.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,0.4,,,0,,2019-11-08 00:00:00,49,M,8,6158355.2019.11.8,-4.5,72,,,2019,,20.1,,-2.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,4.4,,,0,,2019-11-09 00:00:00,48,M,9,6158355.2019.11.9,-2.5,70,,,2019,,17,,1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,11,1,,6158355,,,ON,7.7,,,0,,2019-11-10 00:00:00,60,M,10,6158355.2019.11.10,-0.3,80,,,2019,,14.3,,3.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,14.1,11,0,,6158355,,,ON,0.1,,,0,,2019-11-11 00:00:00,51,M,11,6158355.2019.11.11,-6.1,88,,,2019,,21,,-3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,11,15,,6158355,,,ON,-4.3,,,0,,2019-11-12 00:00:00,37,M,12,6158355.2019.11.12,-8.7,81,,,2019,,24.5,,-6.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.2,11,11,,6158355,,,ON,0.1,,,0,,2019-11-13 00:00:00,58,M,13,6158355.2019.11.13,-11.3,87,,,2019,,23.6,,-5.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.8,11,9,,6158355,,,ON,1.7,,,0,,2019-11-14 00:00:00,57,M,14,6158355.2019.11.14,-1.5,79,,,2019,,17.9,,0.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,7,,6158355,,,ON,4,,,0,,2019-11-15 00:00:00,46,M,15,6158355.2019.11.15,-5.4,73,,,2019,,18.7,,-0.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,4,,6158355,,,ON,-2.1,,,0,,2019-11-16 00:00:00,49,M,16,6158355.2019.11.16,-8.5,75,,,2019,,23.3,,-5.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,4,,6158355,,,ON,4,,,0,,2019-11-17 00:00:00,43,M,17,6158355.2019.11.17,-4.8,76,,,2019,,18.4,,-0.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.8,11,3,,6158355,,,ON,3.9,,,0,,2019-11-18 00:00:00,76,M,18,6158355.2019.11.18,2.3,90,,,2019,,14.9,,3.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,1,,6158355,,,ON,4.3,,,0,,2019-11-19 00:00:00,72,M,19,6158355.2019.11.19,1.7,88,,,2019,,15,,3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,8.4,,,0,,2019-11-20 00:00:00,60,M,20,6158355.2019.11.20,1.9,84,,,2019,,12.9,,5.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.3,11,1,,6158355,,,ON,11.3,,,0,,2019-11-21 00:00:00,70,M,21,6158355.2019.11.21,0.8,90,,,2019,,12,,6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,0,,6158355,,,ON,11.3,,,0,,2019-11-22 00:00:00,44,M,22,6158355.2019.11.22,-0.4,70,,,2019,,12.5,,5.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,5.6,,,0,,2019-11-23 00:00:00,53,M,23,6158355.2019.11.23,-1,77,,,2019,,15.7,,2.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,6.8,,,0,,2019-11-24 00:00:00,54,M,24,6158355.2019.11.24,-0.9,85,,,2019,,15.1,,2.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,7.8,,,0,,2019-11-25 00:00:00,76,M,25,6158355.2019.11.25,2.4,86,,,2019,,12.9,,5.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,11.3,,,0,,2019-11-26 00:00:00,49,M,26,6158355.2019.11.26,4.7,87,,,2019,,10,,8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.7,11,,,6158355,,,ON,10.4,,,0,,2019-11-27 00:00:00,61,M,27,6158355.2019.11.27,5.5,89,,,2019,,10.1,,7.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,6.6,,,0,,2019-11-28 00:00:00,56,M,28,6158355.2019.11.28,-2.1,78,,,2019,,15.8,,2.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,-0.2,,,0,,2019-11-29 00:00:00,68,M,29,6158355.2019.11.29,-2.3,74,,,2019,,19.2,,-1.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,,6158355,,,ON,-0.5,,,0,,2019-11-30 00:00:00,57,M,30,6158355.2019.11.30,-3.1,77,,,2019,,19.8,,-1.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,13,12,,,6158355,,,ON,-0.2,,,0,,2019-12-01 00:00:00,78,M,1,6158355.2019.12.1,-3.2,94,,,2019,,19.7,,-1.7,,,M,TORONTO CITY
